"Date","Time","Test Total Time",,
"03/04/24","16:41:04","(hh:mm:ss): 2:39:58",,
,,,,
"Rated Capacity","Tested Capacity",,,
"15.30 Ah","8.00 Ah",,,
,,,,
"Cells","Battery Type","Battery Weight",,
"6","AGM","0.000 lbs",,
"Battery Age","Battery Manufacturer","Battery Notes",,
"1.000 mo","","",,
,,,,
"Sample Rate",,,,
"1.000",,,,
,,,,
"Test Current","Graph Type",,,
"3.000 Amps","Minutes",,,
,,,,
"Test","Time (s)","Voltage (V)","Current","Temp (F)"
"Miscanthus-12A-3-4-2024","262.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","263.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","264.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","265.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","266.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","267.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","268.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","269.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","270.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","271.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","272.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","273.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","274.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","275.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","276.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","277.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","278.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","279.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","280.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","281.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","282.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","283.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","284.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","285.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","286.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","287.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","288.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","289.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","290.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","291.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","292.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","293.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","294.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","295.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","296.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","297.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","298.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","299.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","300.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","301.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","302.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","303.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","304.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","305.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","306.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","307.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","308.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","309.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","310.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","311.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","312.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","313.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","314.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","315.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","316.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","317.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","318.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","319.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","320.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","321.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","322.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","323.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","324.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","325.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","326.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","327.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","328.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","329.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","330.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","331.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","332.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","333.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","334.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","335.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","336.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","337.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","338.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","339.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","340.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","341.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","342.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","343.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","344.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","345.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","346.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","347.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","348.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","349.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","350.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","351.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","352.000","12.669","3.000","999.90"
