"Date","Time","Test Total Time",,
"02/02/23","19:17:23","(hh:mm:ss): 0:53:59",,
,,,,
"Rated Capacity","Tested Capacity",,,
"18.00 Ah","10.79 Ah",,,
,,,,
"Cells","Battery Type","Battery Weight",,
"6","Lead Acid","0.000 lbs",,
"Battery Age","Battery Manufacturer","Battery Notes",,
"1.000 mo","interstate","Battery C",,
,,,,
"Sample Rate",,,,
"1.000",,,,
,,,,
"Test Current","Graph Type",,,
"12.000 Amps","AmpHrs",,,
,,,,
"Test","Time (s)","Voltage (V)","Current","Temp (F)"
"BatteryC-12A-2-2-2023","281.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","282.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","283.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","284.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","285.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","286.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","287.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","288.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","289.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","290.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","291.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","292.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","293.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","294.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","295.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","296.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","297.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","298.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","299.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","300.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","301.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","302.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","303.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","304.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","305.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","306.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","307.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","308.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","309.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","310.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","311.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","312.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","313.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","314.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","315.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","316.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","317.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","318.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","319.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","320.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","321.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","322.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","323.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","324.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","325.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","326.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","327.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","328.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","329.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","330.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","331.000","12.193","12.000","999.90"
"BatteryC-12A-2-2-2023","332.000","12.193","12.000","999.90"
"BatteryC-12A-2-2-2023","333.000","12.193","12.000","999.90"
"BatteryC-12A-2-2-2023","334.000","12.193","12.000","999.90"
"BatteryC-12A-2-2-2023","335.000","12.193","12.000","999.90"
"BatteryC-12A-2-2-2023","336.000","12.193","12.000","999.90"
"BatteryC-12A-2-2-2023","337.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","338.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","339.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","340.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","341.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","342.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","343.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","344.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","345.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","346.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","347.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","348.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","349.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","350.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","351.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","352.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","353.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","354.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","355.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","356.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","357.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","358.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","359.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","360.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","361.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","362.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","363.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","364.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","365.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","366.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","367.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","368.000","12.189","12.000","999.90"
"BatteryC-12A-2-2-2023","369.000","12.189","12.000","999.90"
